** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/64930BC6BB414*A94978#6C916#B99*A0268.wav" decoded to "930BC6414*A98691#99028" instead of "64930BC6BB414*A94978#6C916#B99*A0268"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/#257362713#A1924814*035#C69277AC8BA0A*07A840868.wav" decoded to "#2373A9481403C277A8BAA*07A88" instead of "#257362713#A1924814*035#C69277AC8BA0A*07A840868"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/07A4C33AC567097*A998C402197*#56350631A33.wav" decoded to "74C33AC56*C4297*#65031A33" instead of "07A4C33AC567097*A998C402197*#56350631A33"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*26557.wav" decoded to "267" instead of "*26557"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/3665B*76*11*76#CC09805392*8C57209AC#32#0411A67C8B.wav" decoded to "365B6*11*76#C09*5720C#2#411A8B" instead of "3665B*76*11*76#CC09805392*8C57209AC#32#0411A67C8B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C607016*62.wav" decoded to "C606*6" instead of "C607016*62"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/366AB7.wav" decoded to "36B7" instead of "366AB7"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/9*4082C85C*2B45B.wav" decoded to "9*08CC*B45" instead of "9*4082C85C*2B45B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/2*789C*285#7C0#14634B055655.wav" decoded to "2*79C*8#7C0#1634B565" instead of "2*789C*285#7C0#14634B055655"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/29C699C#635A9106579A17227A9760A739*C*0C517C.wav" decoded to "C699C#635A105227A70AC*57C" instead of "29C699C#635A9106579A17227A9760A739*C*0C517C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/#A76A*76041AACA6*A01343C.wav" decoded to "#A76A*041AA6A33" instead of "#A76A*76041AACA6*A01343C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/488087B*8B1#1C781BA*749286519871BA0072.wav" decoded to "48087B*8B18BA74928651981BA02" instead of "488087B*8B1#1C781BA*749286519871BA0072"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/CA1C592C25#2024A#**11*067A290510#786.wav" decoded to "192C25202A#***06050786" instead of "CA1C592C25#2024A#**11*067A290510#786"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/9215A2219#5830610A439764*0C1BAB3B67B*A2443.wav" decoded to "215A19#583060A43976*0AB3B6244" instead of "9215A2219#5830610A439764*0C1BAB3B67B*A2443"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/9752#BB95A1131B06#0785BC92916*#01064B.wav" decoded to "52BB95113#05B9216*#016B" instead of "9752#BB95A1131B06#0785BC92916*#01064B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/02#4889C4*1#A*4###23578AA15B1#9735*2.wav" decoded to "02#891#A*4##2578AA5B1#73*" instead of "02#4889C4*1#A*4###23578AA15B1#9735*2"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/##2589*51.wav" decoded to "##25" instead of "##2589*51"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/4B0651*734C*06C71233C383#76#.wav" decoded to "B0651*4C0C7133#76#" instead of "4B0651*734C*06C71233C383#76#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/276786#04**5B56CC8A24033B2773C56CB**.wav" decoded to "77#*B58203277356C" instead of "276786#04**5B56CC8A24033B2773C56CB**"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/424C47B#A1*3A5A65BBA96136381096*01B46*C2#.wav" decoded to "447B#A1*355BBA961810960*C2#" instead of "424C47B#A1*3A5A65BBA96136381096*01B46*C2#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/21B#5#831A*158681CBC3B43*745600##29C3.wav" decoded to "21B##83A*15861CBC3*600##2C" instead of "21B#5#831A*158681CBC3B43*745600##29C3"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/27B07B.wav" decoded to "27B7B" instead of "27B07B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/5831A937*7#4B255C*66866.wav" decoded to "8393*45C*6" instead of "5831A937*7#4B255C*66866"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/B627#2A*#8874532739CA#6#A#3653.wav" decoded to "B272A*#8845329CA#6#A#3" instead of "B627#2A*#8874532739CA#6#A#3653"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/CB7140984A92321820A649C#*4B*#6.wav" decoded to "CB7104238049C#*4#" instead of "CB7140984A92321820A649C#*4B*#6"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/3319B*9961317B372.wav" decoded to "319B*9961317B372" instead of "3319B*9961317B372"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/#6002181*.wav" decoded to "#001*" instead of "#6002181*"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C380733#A31C01A05B7A3732B*7C#41C11286CCBC*909.wav" decoded to "3033#A3C105B7A372*#1C128CCC0" instead of "C380733#A31C01A05B7A3732B*7C#41C11286CCBC*909"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/5C59A7#7AB70A1435042722174.wav" decoded to "5CA7#AB0450271" instead of "5C59A7#7AB70A1435042722174"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/6A95B079AC873722671A.wav" decoded to "695B0C87722671" instead of "6A95B079AC873722671A"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C22C34498A04B64897.wav" decoded to "22C448B897" instead of "C22C34498A04B64897"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/9#8712983B98B.wav" decoded to "#8712983B98B" instead of "9#8712983B98B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/4000029B00A4002CB#48#1BA44***4AC073B8ABB66*#402B1.wav" decoded to "002B0A00CB#81B44***C038AB6*#421" instead of "4000029B00A4002CB#48#1BA44***4AC073B8ABB66*#402B1"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/B929C*A8C65CA2*10A6.wav" decoded to "B2*A8C65C*0A" instead of "B929C*A8C65CA2*10A6"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/4BB634521C6C761CA244*78.wav" decoded to "BB521C6C761CA2447" instead of "4BB634521C6C761CA244*78"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/0A06#38723B2*B17703450B1#B0570B33BA0C8479B7*6.wav" decoded to "03827035#B00B308479B7*" instead of "0A06#38723B2*B17703450B1#B0570B33BA0C8479B7*6"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/CA9758A893#94C5200B51621A9B269372*9AB6*89*#B3.wav" decoded to "A975889#940512A929372*9B6B3" instead of "CA9758A893#94C5200B51621A9B269372*9AB6*89*#B3"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/480803A85A16986B13577101878AC**A.wav" decoded to "4803A863710178*A" instead of "480803A85A16986B13577101878AC**A"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/68A*078400.wav" decoded to "6A*700" instead of "68A*078400"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/792AC79#9668883*40BC.wav" decoded to "92C#968883*0C" instead of "792AC79#9668883*40BC"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/1441A838*7581C5594282#5296A27BAC178245A70B1#4654.wav" decoded to "141A38*75814282296A7AC78240B#4" instead of "1441A838*7581C5594282#5296A27BAC178245A70B1#4654"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/0681#BA88#4.wav" decoded to "064" instead of "0681#BA88#4"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/275C85#C0B1C#149851*3.wav" decoded to "2585B#1481*3" instead of "275C85#C0B1C#149851*3"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/1BA32A7409A300***A*464B10B1A49B9#9C6A1*.wav" decoded to "A3A70A30**464B1A4B99CA1" instead of "1BA32A7409A300***A*464B10B1A49B9#9C6A1*"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/149**162B2149.wav" decoded to "14*12B19" instead of "149**162B2149"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/340750A#B8C3BB1.wav" decoded to "47AB3B1" instead of "340750A#B8C3BB1"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/8B64B6*BB73C#3B09864*4BB.wav" decoded to "864B6BB3B0944" instead of "8B64B6*BB73C#3B09864*4BB"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/217C286B3A65C534*0*25606682.wav" decoded to "217C28B5C4**6682" instead of "217C286B3A65C534*0*25606682"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C5367B02B081125239C#C66A76A7C4#81#.wav" decoded to "302811523#CAAC4#81#" instead of "C5367B02B081125239C#C66A76A7C4#81#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/AA9#8445B7B1A94.wav" decoded to "AA944B7BA9" instead of "AA9#8445B7B1A94"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/5##B0B189064*06642B.wav" decoded to "##B04642B" instead of "5##B0B189064*06642B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/2428*CB7396A514*72CAC10A395105CB3#6B#93B.wav" decoded to "48*CB73951*7CAC1A315B3#6#9" instead of "2428*CB7396A514*72CAC10A395105CB3#6B#93B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/089622617853C*C815A48513A0159C0847CC*#.wav" decoded to "062217538530104C*" instead of "089622617853C*C815A48513A0159C0847CC*#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/367###2#8C*15C##C882234369A053*25CC3B#8C9A#71C.wav" decoded to "7###2#CC#C882269A53C#8#71" instead of "367###2#8C*15C##C882234369A053*25CC3B#8C9A#71C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/87*A99726236981133677C7A419#67.wav" decoded to "87626981377C749#6" instead of "87*A99726236981133677C7A419#67"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/77*136783.wav" decoded to "77378" instead of "77*136783"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/2#20BA139.wav" decoded to "2#0A3" instead of "2#20BA139"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/BC#0#A6110C7*75AC3239BABA7158759227#B*B99.wav" decoded to "C#0#A610C7*5A323BAA79227#*B9" instead of "BC#0#A6110C7*75AC3239BABA7158759227#B*B99"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/00#B*B31A04889*C**20A73#13A19#2#112A05C5A58.wav" decoded to "0#B*B304889**073#1A9#2#12A0558" instead of "00#B*B31A04889*C**20A73#13A19#2#112A05C5A58"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/CAA*16A9#2C1C0265BB29*8A3415CC4B#403.wav" decoded to "CAA169#21026B28A41C4B40" instead of "CAA*16A9#2C1C0265BB29*8A3415CC4B#403"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/**6394A314B24B*8#441A44*10BA6*5750A4CAA71762A6.wav" decoded to "39A1B4B*441440BA65750ACA1762A" instead of "**6394A314B24B*8#441A44*10BA6*5750A4CAA71762A6"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/851180054240285#9A973B598100C72A1A.wav" decoded to "118540289A591C72A1A" instead of "851180054240285#9A973B598100C72A1A"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*27B3CAB601*4**264.wav" decoded to "*27BC0*4**4" instead of "*27B3CAB601*4**264"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/A673*7118C5A130A33A5.wav" decoded to "A67*1C5A3035" instead of "A673*7118C5A130A33A5"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/9B32379592#36C##3B7B7#31.wav" decoded to "2379592#36C##37#" instead of "9B32379592#36C##3B7B7#31"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/623678*44.wav" decoded to "6674" instead of "623678*44"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/9C7#7C3683***1*#09##8707C8**B3B4A1530#422913785C.wav" decoded to "C#7C***1*#09#877C*BBA150429175C" instead of "9C7#7C3683***1*#09##8707C8**B3B4A1530#422913785C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/8B*943C0#*17C554*39AB4021#5578#23C5.wav" decoded to "8*93155*9AB01#5#3C" instead of "8B*943C0#*17C554*39AB4021#5578#23C5"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/8*#A#575B5.wav" decoded to "*#5" instead of "8*#A#575B5"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/A9BA009#0288865564#B#5*#C#BA.wav" decoded to "AB0088865#B*#BA" instead of "A9BA009#0288865564#B#5*#C#BA"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/96086C3822#9C7*.wav" decoded to "6067" instead of "96086C3822#9C7*"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/5159#2474A9CA#*6#6486A#0.wav" decoded to "159#24A9C6#6486#0" instead of "5159#2474A9CA#*6#6486A#0"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*806*B*3040CB0832B*4A5.wav" decoded to "*6**040CB0832B*A5" instead of "*806*B*3040CB0832B*4A5"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/604C84#1110786A1058#A5066030C22B053.wav" decoded to "04C81106A05A50660C22B3" instead of "604C84#1110786A1058#A5066030C22B053"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/3#79686BA0**2719A6240A264B59A5.wav" decoded to "3#96A**2765A245A" instead of "3#79686BA0**2719A6240A264B59A5"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/0B6258#2#16280AA3B79754*0*6*1A68319.wav" decoded to "B6258#2#620AB7*61A" instead of "0B6258#2#16280AA3B79754*0*6*1A68319"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/8147*138*9C1977B2B220479C**9#489A16*0BA2#*A#989.wav" decoded to "8173*919B2B2047C*9A*0BA2#A#98" instead of "8147*138*9C1977B2B220479C**9#489A16*0BA2#*A#989"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/748C0457*1*651C.wav" decoded to "7485751" instead of "748C0457*1*651C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*##B758A22B*6C771*46958C8B1418#867.wav" decoded to "##B75A22*C771*45CB418#67" instead of "*##B758A22B*6C771*46958C8B1418#867"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/2#1CC71C214.wav" decoded to "#C71C24" instead of "2#1CC71C214"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/B943A3A1#0B32260C9744B3CA#CB056A97BB0.wav" decoded to "B4A103227BCCB5A97BB0" instead of "B943A3A1#0B32260C9744B3CA#CB056A97BB0"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/1B4*9*B583C9597A92064906C4*6C13023A3146.wav" decoded to "B4*9B53957A260C4*613023A" instead of "1B4*9*B583C9597A92064906C4*6C13023A3146"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/254849643C*9#3C13#875A54C2*B6874A3661#0364CAA1C2#.wav" decoded to "254963*9#3137A5C2*B68743661#03AA2#" instead of "254849643C*9#3C13#875A54C2*B6874A3661#0364CAA1C2#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/4*01B84C3332C76B*C87C.wav" decoded to "01B8C3332C76C87" instead of "4*01B84C3332C76B*C87C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/276B134AA*9453A1C1C609097250*94C.wav" decoded to "76B34A*3A1C009720*94C" instead of "276B134AA*9453A1C1C609097250*94C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*378C#449CC7*180AA1#4*1#45#8884#9750094C5949C.wav" decoded to "*78C44C71801#4*1##84#9504549C" instead of "*378C#449CC7*180AA1#4*1#45#8884#9750094C5949C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/A8B41**2.wav" decoded to "8B41**2" instead of "A8B41**2"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/BAA08A70B763333#90**.wav" decoded to "BA0B7#9**" instead of "BAA08A70B763333#90**"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/70A4*3.wav" decoded to "04*3" instead of "70A4*3"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/6C193165#929*89*B*BA#**63110#B623.wav" decoded to "6C1165#929*89****0#B623" instead of "6C193165#929*89*B*BA#**63110#B623"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/5A500#094#9#5779446*C3#B81*8A88259481481#9C.wav" decoded to "550#094#579*3#8182541#" instead of "5A500#094#9#5779446*C3#B81*8A88259481481#9C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/BC164960*C929.wav" decoded to "BC16460*99" instead of "BC164960*C929"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*A3A0.wav" decoded to "*A3A" instead of "*A3A0"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/B0151A5*C#C924C33#8C.wav" decoded to "B0151A5*C94C3C" instead of "B0151A5*C#C924C33#8C"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/#0025B2#662A.wav" decoded to "#00262A" instead of "#0025B2#662A"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/#A8C5B30.wav" decoded to "ACB30" instead of "#A8C5B30"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C9BA*484343#A145B3C6B*C1B001C9#.wav" decoded to "BA8434#A1453*C11C#" instead of "C9BA*484343#A145B3C6B*C1B001C9#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C0925868605750###**96C7*C2#2C61497CC605C23664#.wav" decoded to "C25680575###*967*#C147C60564#" instead of "C0925868605750###**96C7*C2#2C61497CC605C23664#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/8#2*C8.wav" decoded to "#*C8" instead of "8#2*C8"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/3752607A22405B839.wav" decoded to "372A2403" instead of "3752607A22405B839"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*A5*B#**#19C1*1633AA1.wav" decoded to "**#1963" instead of "*A5*B#**#19C1*1633AA1"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/9A9B*76491A793C#AC*#62527.wav" decoded to "9969173C#C*62" instead of "9A9B*76491A793C#AC*#62527"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*43BAB298218*701158352899B9999196AA2B3*657886.wav" decoded to "*AB29821*701183589B9999196AAB3588" instead of "*43BAB298218*701158352899B9999196AA2B3*657886"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/16#4380.wav" decoded to "#380" instead of "16#4380"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/900570B24C48#302B48C421737C*#32B07074A600674CB15*.wav" decoded to "9570B248#302B8421737C*#3B0774600674C5*" instead of "900570B24C48#302B48C421737C*#32B07074A600674CB15*"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C00972728#303AA1A4323*449133B.wav" decoded to "09728303AAA33*49133B" instead of "C00972728#303AA1A4323*449133B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/506788990C008*94BA7637A84A8B9A*0643#A48B971B.wav" decoded to "5088908*94AA84AA6#A4B71B" instead of "506788990C008*94BA7637A84A8B9A*0643#A48B971B"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/285870A7BB3A4A9*9C#*1BB*89BB2A2#B753#8433323C199.wav" decoded to "285873A4A9*9C#*1B*89B22#B53#43323C19" instead of "285870A7BB3A4A9*9C#*1BB*89BB2A2#B753#8433323C199"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*80*040C#9B6*9C0534A19A07*335.wav" decoded to "*80*04C#96*9C54A19A7*" instead of "*80*040C#9B6*9C0534A19A07*335"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/378*7B4B0B524*63*8.wav" decoded to "377BB0B52463*8" instead of "378*7B4B0B524*63*8"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/7B27*#*C86A4339446**48C6**BC#B*19655.wav" decoded to "B27*#C439*4C6*1965" instead of "7B27*#*C86A4339446**48C6**BC#B*19655"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/2A#48718267#8*0350B79272B73A0C*BB#454A99##9CC4765.wav" decoded to "2#87167#80350B7927BCB44A9##9CC4765" instead of "2A#48718267#8*0350B79272B73A0C*BB#454A99##9CC4765"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/C04058B6714377AA3916444439#6937*628A4BA3*89.wav" decoded to "C40586177914439#937*628A43*8" instead of "C04058B6714377AA3916444439#6937*628A4BA3*89"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/4B4B57A75##04C5BC5*290*18B83191C*.wav" decoded to "4B45775##04C5BC5*2*B8391C" instead of "4B4B57A75##04C5BC5*290*18B83191C*"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/A07C8074#A8622BC2.wav" decoded to "A7C07#86BC2" instead of "A07C8074#A8622BC2"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/83A2C3C5294A88B99816.wav" decoded to "3A2C3C59A88B981" instead of "83A2C3C5294A88B99816"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/3C6CAB82AA77A1*59966*43C3##35A025B7.wav" decoded to "3C6CA8AA77A*966*433#0257" instead of "3C6CAB82AA77A1*59966*43C3##35A025B7"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/849A#55BB892#B2B42687C25651.wav" decoded to "9A5B2687C25" instead of "849A#55BB892#B2B42687C25651"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*957C37*B8CA3155##C4.wav" decoded to "*9577B8C31#4" instead of "*957C37*B8CA3155##C4"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/#474927AA7733B53B6A45179637C6C2#.wav" decoded to "#74AA733B53517937C2#" instead of "#474927AA7733B53B6A45179637C6C2#"
** FAIL : , The file "/home/tino1b2be/workspace/DTMF-Decoder/Prototyping/Noisy Test Data/5dB/*C##0512.wav" decoded to "#0512" instead of "*C##0512"
